table_name,field_name,language,translation,record_id,record_sub_id,field_value
routes,route_long_name,ja,小作駅東口-塩船観音入口-河辺駅北口,,,小作駅東口-塩船観音入口-河辺駅北口
routes,route_long_name,en,Ozaku Sta．East Exit-Shiofune-kannon Temple Iriguchi-Kabe Sta． North Exit,,,小作駅東口-塩船観音入口-河辺駅北口
routes,route_long_name,ja,小作駅東口-看護学校-河辺駅北口,,,小作駅東口-看護学校-河辺駅北口
routes,route_long_name,en,Ozaku Sta．East Exit-Ome Nursing School-Kabe Sta． North Exit,,,小作駅東口-看護学校-河辺駅北口
routes,route_long_name,ja,小作駅東口-羽村駅東口-小作駅東口(はむらん羽村中央ｺｰｽ),,,小作駅東口-羽村駅東口-小作駅東口(はむらん羽村中央ｺｰｽ)
routes,route_long_name,en,Ozaku Sta．East Exit-	Hamura Sta．East Exit-Ozaku Sta．East Exit,,,小作駅東口-羽村駅東口-小作駅東口(はむらん羽村中央ｺｰｽ)
routes,route_long_name,ja,小作駅東口-羽村駅東口-福生病院-小作駅東口(はむらん羽村中央ｺｰｽ),,,小作駅東口-羽村駅東口-福生病院-小作駅東口(はむらん羽村中央ｺｰｽ)
routes,route_long_name,en,Ozaku Sta．East Exit-	Hamura Sta．East Exit-	Fussa Hosp．-Ozaku Sta．East Exit,,,小作駅東口-羽村駅東口-福生病院-小作駅東口(はむらん羽村中央ｺｰｽ)
routes,route_long_name,ja,小作駅西口-(急行)-菅生高校,,,小作駅西口-(急行)-菅生高校
routes,route_long_name,en,Ozaku Sta．Ｗest Exit-Sugao HS(Express),,,小作駅西口-(急行)-菅生高校
routes,route_long_name,ja,小作駅西口-友田-河辺駅南口,,,小作駅西口-友田-河辺駅南口
routes,route_long_name,en,Ozaku Sta．West Exit-Tomoda-Kabe Sta． South Exit,,,小作駅西口-友田-河辺駅南口
routes,route_long_name,ja,小作駅西口-秋川駅-阿伎留医療ｾﾝﾀｰ,,,小作駅西口-秋川駅-阿伎留医療ｾﾝﾀｰ
routes,route_long_name,en,Akiru Medical Center-Akigawa Sta．-Ozaku Sta．Ｗest Exit,,,小作駅西口-秋川駅-阿伎留医療ｾﾝﾀｰ
routes,route_long_name,ja,小作駅西口-羽村市役所・羽村駅東口・いこいの里・小作本町会館-小作駅西口（はむらん小作ｺｰｽ外回り）,,,小作駅西口-羽村市役所・羽村駅東口・いこいの里・小作本町会館-小作駅西口（はむらん小作ｺｰｽ外回り）
routes,route_long_name,en,Ozaku Sta．Ｗest Exit-Hamura City Hall・Hamura Sta．East Exit・Ikoinosato・Ozakuhonchokaikan-Ozaku Sta．Ｗes,,,小作駅西口-羽村市役所・羽村駅東口・いこいの里・小作本町会館-小作駅西口（はむらん小作ｺｰｽ外回り）
routes,route_long_name,ja,小作駅西口-羽村市役所・羽村駅東口・いこいの里・ｸﾞﾘｰﾝﾄﾘﾑ公園-小作駅西口（はむらん小作ｺｰｽ内回り）,,,小作駅西口-羽村市役所・羽村駅東口・いこいの里・ｸﾞﾘｰﾝﾄﾘﾑ公園-小作駅西口（はむらん小作ｺｰｽ内回り）
routes,route_long_name,en,Ozaku Sta．Ｗest Exit-Hamura City Hall・Hamura Sta．East Exit・Ikoinosato・Green Trim Park-Ozaku Sta．Ｗest,,,小作駅西口-羽村市役所・羽村駅東口・いこいの里・ｸﾞﾘｰﾝﾄﾘﾑ公園-小作駅西口（はむらん小作ｺｰｽ内回り）
routes,route_long_name,ja,小作駅西口-羽村市役所（はむらん小作コース）,,,小作駅西口-羽村市役所（はむらん小作コース）
routes,route_long_name,en,Ozaku Sta．Ｗest Ｅxit-	Hamura City Hall,,,小作駅西口-羽村市役所（はむらん小作コース）
routes,route_long_name,ja,小作駅西口-菅生学園学びの城(急行),,,小作駅西口-菅生学園学びの城(急行)
routes,route_long_name,en,Ozaku Sta．Ｗest Exit-Sugao Gakuen Manabinoshiro(Express),,,小作駅西口-菅生学園学びの城(急行)
routes,route_long_name,ja,小作駅西口-菅生学園学びの城-菅生高校,,,小作駅西口-菅生学園学びの城-菅生高校
routes,route_long_name,en,Ozaku Sta．Ｗest Exit-Sugao Gakuen Manabinoshiro-Sugao HS,,,小作駅西口-菅生学園学びの城-菅生高校
routes,route_long_name,ja,小作駅西口-菅生学園学びの城-菅生高校（急行）,,,小作駅西口-菅生学園学びの城-菅生高校（急行）
routes,route_long_name,en,Ozaku Sta．Ｗest Exit-Sugao Gakuen Manabinoshiro-Sugao HS(Express),,,小作駅西口-菅生学園学びの城-菅生高校（急行）
routes,route_long_name,ja,小作駅西口-菅生高校,,,小作駅西口-菅生高校
routes,route_long_name,en,Ozaku Sta．West Exit-Sugao HS,,,小作駅西口-菅生高校
routes,route_long_name,ja,小作駅西口-菅生高校-秋川駅,,,小作駅西口-菅生高校-秋川駅
routes,route_long_name,en,Ozaku Sta．Ｗest Exit-Sugao HS-Akigawa Sta.,,,小作駅西口-菅生高校-秋川駅
routes,route_long_name,ja,小岩-やすらぎの里-武蔵五日市駅,,,小岩-やすらぎの里-武蔵五日市駅
routes,route_long_name,en,Koiwa-Yasuraginosato-Musashi Itsukaichi Sta,,,小岩-やすらぎの里-武蔵五日市駅
routes,route_long_name,ja,小岩-武蔵五日市駅,,,小岩-武蔵五日市駅
routes,route_long_name,en,Koiwa-Musahiitsukaichi　Sta,,,小岩-武蔵五日市駅
routes,route_long_name,ja,小津町-上野原-西八王子駅,,,小津町-上野原-西八王子駅
routes,route_long_name,en,Otsumachi-Uenohara-Nishi-hachioji  Sta．,,,小津町-上野原-西八王子駅
routes,route_long_name,ja,小菅の湯-留浦-奥多摩駅,,,小菅の湯-留浦-奥多摩駅
routes,route_long_name,en,Kosugenoyu Hot Spring-tozura-Okutama Sta．,,,小菅の湯-留浦-奥多摩駅
routes,route_long_name,ja,峰谷-奥多摩駅,,,峰谷-奥多摩駅
routes,route_long_name,en,Minedani-Okutama Sta．,,,峰谷-奥多摩駅
routes,route_long_name,ja,川口小学校-市役所-西八王子駅,,,川口小学校-市役所-西八王子駅
routes,route_long_name,en,Kawaguchi  ES-Hachioji  City  Hall-Nishi-hachioji  Sta．,,,川口小学校-市役所-西八王子駅
routes,route_long_name,ja,川口小学校-楢原町-京王八王子駅,,,川口小学校-楢原町-京王八王子駅
routes,route_long_name,en,Kawaguchi  ES-Narahara-bus office-Keio-hachioji  Sta．,,,川口小学校-楢原町-京王八王子駅
routes,route_long_name,ja,川口小学校-楢原町-京王八王子駅（深夜ﾊﾞｽ）,,,川口小学校-楢原町-京王八王子駅（深夜ﾊﾞｽ）
routes,route_long_name,en,Kawaguchi  ES-Keio-hachioji  Sta．(NightBus),,,川口小学校-楢原町-京王八王子駅（深夜ﾊﾞｽ）
routes,route_long_name,ja,川口小学校-楢原町-京王八王子駅（ﾚｰﾝ内急行）,,,川口小学校-楢原町-京王八王子駅（ﾚｰﾝ内急行）
routes,route_long_name,en,Kawaguchi  ES-Keio-hachioji  Sta．(Express),,,川口小学校-楢原町-京王八王子駅（ﾚｰﾝ内急行）
routes,route_long_name,ja,工学院大学-西中野２丁目-京王八王子駅,,,工学院大学-西中野２丁目-京王八王子駅
routes,route_long_name,en,Kogakuin Univ-Nishi-Nakano  2-Keio-hachioji  Sta．,,,工学院大学-西中野２丁目-京王八王子駅
routes,route_long_name,ja,工学院大学-高月-拝島駅,,,工学院大学-高月-拝島駅
routes,route_long_name,en,Kogakuin Univ-Takatsuki-Haijima Sta．,,,工学院大学-高月-拝島駅
routes,route_long_name,ja,工学院大学-（直通）-京王八王子駅,,,工学院大学-（直通）-京王八王子駅
routes,route_long_name,en,Kogakuin Univ-Keio-hachioji  Sta.(Direct),,,工学院大学-（直通）-京王八王子駅
routes,route_long_name,ja,市街地循環,,,市街地循環
routes,route_long_name,en,Central City Circulation,,,市街地循環
routes,route_long_name,ja,御岳駅-ｹｰﾌﾞﾙ下,,,御岳駅-ｹｰﾌﾞﾙ下
routes,route_long_name,en,Mitake Sta．-Mitake Tozan Railway Takimoto Sta．,,,御岳駅-ｹｰﾌﾞﾙ下
routes,route_long_name,ja,恩方営業所-京王八王子駅,,,恩方営業所-京王八王子駅
routes,route_long_name,en,Ongata-bus office-Keio-hachioji  Sta．,,,恩方営業所-京王八王子駅
routes,route_long_name,ja,恩方営業所-京王八王子駅（深夜ﾊﾞｽ）,,,恩方営業所-京王八王子駅（深夜ﾊﾞｽ）
routes,route_long_name,en,Ongata-bus office-Keio-hachioji  Sta．(NightBus),,,恩方営業所-京王八王子駅（深夜ﾊﾞｽ）
routes,route_long_name,ja,恩方営業所-宝生寺団地-京王八王子駅,,,恩方営業所-宝生寺団地-京王八王子駅
routes,route_long_name,en,Ongata-bus office-Hoshojidanchi-Keio-hachioji  Sta．,,,恩方営業所-宝生寺団地-京王八王子駅
routes,route_long_name,ja,恩方営業所-霊園正門-高尾駅北口（深夜ﾊﾞｽ）,,,恩方営業所-霊園正門-高尾駅北口（深夜ﾊﾞｽ）
routes,route_long_name,en,Ongata-bus office-Cemetery Main Gate-Takao Sta． North Exit(NightBus),,,恩方営業所-霊園正門-高尾駅北口（深夜ﾊﾞｽ）
routes,route_long_name,ja,恩方営業所-ﾎｰﾒｽﾄﾀｳﾝ-高尾駅北口,,,恩方営業所-ﾎｰﾒｽﾄﾀｳﾝ-高尾駅北口
routes,route_long_name,en,Ongata-bus office-Homest  Town-Takao Sta． North Exit,,,恩方営業所-ﾎｰﾒｽﾄﾀｳﾝ-高尾駅北口
routes,route_long_name,ja,恩方営業所-ﾎｰﾒｽﾄﾀｳﾝ･城山手-西八王子駅,,,恩方営業所-ﾎｰﾒｽﾄﾀｳﾝ･城山手-西八王子駅
routes,route_long_name,en,Ongata-bus office-Homest  Town・Shiroyamate-Nishi-hachioji  Sta．,,,恩方営業所-ﾎｰﾒｽﾄﾀｳﾝ･城山手-西八王子駅
routes,route_long_name,ja,恩方ﾀｰﾐﾅﾙ-上野原-西八王子駅,,,恩方ﾀｰﾐﾅﾙ-上野原-西八王子駅
routes,route_long_name,en,Ongata- bus terminal-Uenohara-Nishi-hachioji  Sta．,,,恩方ﾀｰﾐﾅﾙ-上野原-西八王子駅
routes,route_long_name,ja,恩方ﾀｰﾐﾅﾙ-京王八王子駅,,,恩方ﾀｰﾐﾅﾙ-京王八王子駅
routes,route_long_name,en,Ongata- bus terminal-Keio-hachioji  Sta．,,,恩方ﾀｰﾐﾅﾙ-京王八王子駅
routes,route_long_name,ja,恩方ﾀｰﾐﾅﾙ-宝生寺団地-京王八王子駅,,,恩方ﾀｰﾐﾅﾙ-宝生寺団地-京王八王子駅
routes,route_long_name,en,Keio-hachioji  Sta．-Hoshojidanchi-Ongata- bus terminal,,,恩方ﾀｰﾐﾅﾙ-宝生寺団地-京王八王子駅
routes,route_long_name,ja,恩方ﾀｰﾐﾅﾙ-霊園正門-高尾駅北口,,,恩方ﾀｰﾐﾅﾙ-霊園正門-高尾駅北口
routes,route_long_name,en,Ongata- bus terminal-Cemetery Main Gate-Takao Sta． North Exit,,,恩方ﾀｰﾐﾅﾙ-霊園正門-高尾駅北口
routes,route_long_name,ja,戸吹-左入-京王八王子駅,,,戸吹-左入-京王八王子駅
routes,route_long_name,en,Tobuki-Sanyu-Keio-hachioji  Sta．,,,戸吹-左入-京王八王子駅
routes,route_long_name,ja,戸吹-谷野町・高月-拝島駅,,,戸吹-谷野町・高月-拝島駅
routes,route_long_name,en,Tobuki-Yanomachi・Takatsuki-Haijima Sta．,,,戸吹-谷野町・高月-拝島駅
routes,route_long_name,ja,戸吹‐ひよどり山ﾄﾝﾈﾙ-京王八王子駅,,,戸吹‐ひよどり山ﾄﾝﾈﾙ-京王八王子駅
routes,route_long_name,en,Tobuki-Hiyodoriyama Tunnel-Keio-hachioji  Sta．,,,戸吹‐ひよどり山ﾄﾝﾈﾙ-京王八王子駅
routes,route_long_name,ja,戸吹ｽﾎﾟｰﾂ公園入口-ひよどり山ﾄﾝﾈﾙ-京王八王子駅,,,戸吹ｽﾎﾟｰﾂ公園入口-ひよどり山ﾄﾝﾈﾙ-京王八王子駅
routes,route_long_name,en,Tobuki sports park Iriguchi-Tobuki-Keio-hachioji  Sta．,,,戸吹ｽﾎﾟｰﾂ公園入口-ひよどり山ﾄﾝﾈﾙ-京王八王子駅
routes,route_long_name,ja,戸吹ｽﾎﾟｰﾂ公園入口-楢原町,,,戸吹ｽﾎﾟｰﾂ公園入口-楢原町
routes,route_long_name,en,Tobuki sports park Iriguchi-Narahara-bus office,,,戸吹ｽﾎﾟｰﾂ公園入口-楢原町
routes,route_long_name,ja,払沢の滝入口-武蔵五日市駅,,,払沢の滝入口-武蔵五日市駅
routes,route_long_name,en,Hosawanotaki Fall-Musashi-Itsukaichi Sta.,,,払沢の滝入口-武蔵五日市駅
routes,route_long_name,ja,拝島駅-ひよどり山ﾄﾝﾈﾙ-京王八王子駅,,,拝島駅-ひよどり山ﾄﾝﾈﾙ-京王八王子駅
routes,route_long_name,en,Haijima Sta．-Hiyodoriyama Tunnel-Keio-hachioji  Sta．,,,拝島駅-ひよどり山ﾄﾝﾈﾙ-京王八王子駅
routes,route_long_name,ja,拝島駅-小川-福生駅,,,拝島駅-小川-福生駅
routes,route_long_name,en,Haijima Sta．-Ogawa-Fussa Sta．,,,拝島駅-小川-福生駅
routes,route_long_name,ja,拝島駅-秋川駅-阿伎留医療ｾﾝﾀｰ,,,拝島駅-秋川駅-阿伎留医療ｾﾝﾀｰ
routes,route_long_name,en,Haijima Sta．-Akigawa Sta．-Akiru Medical Center,,,拝島駅-秋川駅-阿伎留医療ｾﾝﾀｰ
routes,route_long_name,ja,拝島駅-高月-工学院大学,,,拝島駅-高月-工学院大学
routes,route_long_name,en,Haijima Sta．-Takatsuki-Kogakuin Univ,,,拝島駅-高月-工学院大学
routes,route_long_name,ja,拝島駅-高月・谷野町-戸吹,,,拝島駅-高月・谷野町-戸吹
routes,route_long_name,en,Haijima Sta．-Takatsuki・Yanomachi-Tobuki,,,拝島駅-高月・谷野町-戸吹
routes,route_long_name,ja,拝島駅‐高月‐純心女子学園,,,拝島駅‐高月‐純心女子学園
routes,route_long_name,en,Haijima Sta．-Takatsuki-Tokyo Junshin Univ.,,,拝島駅‐高月‐純心女子学園
routes,route_long_name,ja,数馬-やすらぎの里-武蔵五日市駅,,,数馬-やすらぎの里-武蔵五日市駅
routes,route_long_name,en,Kazuma-Yasuraginosato-Musashi-Itsukaichi Sta.,,,数馬-やすらぎの里-武蔵五日市駅
routes,route_long_name,ja,数馬-払沢の滝入口-武蔵五日市駅,,,数馬-払沢の滝入口-武蔵五日市駅
routes,route_long_name,en,Kazuma-Hosawanotaki Fall-Musashi-Itsukaichi Sta.,,,数馬-払沢の滝入口-武蔵五日市駅
routes,route_long_name,ja,数馬-武蔵五日市駅,,,数馬-武蔵五日市駅
routes,route_long_name,en,Kazuma-Musashi-Itsukaichi Sta.,,,数馬-武蔵五日市駅
routes,route_long_name,ja,数馬-都民の森,,,数馬-都民の森
routes,route_long_name,en,Kazuma-Forest of Tokyo Citizen,,,数馬-都民の森
routes,route_long_name,ja,日の出折返場-医療ｾﾝﾀｰ西・秋川駅-福生駅,,,日の出折返場-医療ｾﾝﾀｰ西・秋川駅-福生駅
routes,route_long_name,en,Hinodeorikaeshijo-Akiru Municipal Medical Center West・Akigawa Sta.-Fussa Sta.,,,日の出折返場-医療ｾﾝﾀｰ西・秋川駅-福生駅
routes,route_long_name,ja,日の出折返場-菅瀬橋-福生駅,,,日の出折返場-菅瀬橋-福生駅
routes,route_long_name,en,Hinodeorikaeshijo-Sugase-bashi Bridge-Fussa Sta.,,,日の出折返場-菅瀬橋-福生駅
routes,route_long_name,ja,日の出折返場-阿伎留医療ｾﾝﾀｰ・秋川駅-福生駅,,,日の出折返場-阿伎留医療ｾﾝﾀｰ・秋川駅-福生駅
routes,route_long_name,en,Hinodeorikaeshijo-Akiru Medical Center・Akigawa Sta.-Fussa Sta.,,,日の出折返場-阿伎留医療ｾﾝﾀｰ・秋川駅-福生駅
routes,route_long_name,ja,日野駅-宇津木台（深夜ﾊﾞｽ）,,,日野駅-宇津木台（深夜ﾊﾞｽ）
routes,route_long_name,en,Hino Sta．-Utsukidai(NightBus),,,日野駅-宇津木台（深夜ﾊﾞｽ）
routes,route_long_name,ja,日野駅-東海大学八王子病院-八王子駅北口,,,日野駅-東海大学八王子病院-八王子駅北口
routes,route_long_name,en,Hino Sta．-Tokai Univ. Hachioji Hosp．-JR Hachioji  Sta  North  Exit,,,日野駅-東海大学八王子病院-八王子駅北口
routes,route_long_name,ja,日野駅‐宇津木台,,,日野駅‐宇津木台
routes,route_long_name,en,Hino Sta．-Utsukidai,,,日野駅‐宇津木台
routes,route_long_name,ja,東日原-奥多摩駅,,,東日原-奥多摩駅
routes,route_long_name,en,Higashi-Nippara-Okutama Sta．,,,東日原-奥多摩駅
routes,route_long_name,ja,東海大学八王子病院‐道の駅八王子滝山‐西八王子駅（はちバス北部コース）,,,東海大学八王子病院‐道の駅八王子滝山‐西八王子駅（はちバス北部コース）
routes,route_long_name,en,Tokai Univ Hachioji Hosp．-Michinoeki-Nishi-hachioji  Sta．,,,東海大学八王子病院‐道の駅八王子滝山‐西八王子駅（はちバス北部コース）
routes,route_long_name,ja,東海大学八王子病院−大和田−八王子駅北口,,,東海大学八王子病院−大和田−八王子駅北口
routes,route_long_name,en,Tokai Univ. Hachioji Hosp．-Owada-JR Hachioji  Sta  North  Exit,,,東海大学八王子病院−大和田−八王子駅北口
routes,route_long_name,ja,東青梅駅-急行-河辺駅南口,,,東青梅駅-急行-河辺駅南口
routes,route_long_name,en,Higashi-ome Station-Kabe Sta． South Exit(Express),,,東青梅駅-急行-河辺駅南口
routes,route_long_name,ja,松子舞自治会館-さくら台団地-高尾駅南口（はちバス西南部コース）,,,松子舞自治会館-さくら台団地-高尾駅南口（はちバス西南部コース）
routes,route_long_name,en,Matsukomai-jichikaikan-Sakuradaidanchi-Takao Sta． South Exit,,,松子舞自治会館-さくら台団地-高尾駅南口（はちバス西南部コース）
routes,route_long_name,ja,松枝住宅-四谷-京王八王子駅,,,松枝住宅-四谷-京王八王子駅
routes,route_long_name,en,Matsue-jutaku-Yotsuya-Keio-hachioji  Sta．,,,松枝住宅-四谷-京王八王子駅
routes,route_long_name,ja,松枝住宅-泉町-西八王子駅,,,松枝住宅-泉町-西八王子駅
routes,route_long_name,en,Matsue Jutaku-Izumicho-Nishi-hachioji  Sta．,,,松枝住宅-泉町-西八王子駅
routes,route_long_name,ja,楢原町-工学院大学西-京王八王子駅,,,楢原町-工学院大学西-京王八王子駅
routes,route_long_name,en,Narahara-bus office-Kogakuin Univ Nishi-Keio-hachioji  Sta．,,,楢原町-工学院大学西-京王八王子駅
